id,symbol,company_name,stock_exchange_id,stock_exchange_name,company_profile,icb_name,icb_code
1cdd9fb7-e296-4fe5-81a8-ae5072298ce8,PPS,Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam (PPS) được thành lập vào cuối năm 2007. Hoạt động chính của Công ty là sửa chữa, cung cấp dịch vụ bảo trì, bảo dưỡng các nhà máy điện. Hiện nay Công ty là đơn vị cung cấp dịch vụ bảo dưỡng, bảo trì duy nhất cho các nhà máy điện của PVN và PV Power. Công ty cũng đã cung cấp nhiều loại dịch vụ cho đơn vị ngoài ngành như nhà máy điện Phú Mỹ 3, Công ty Đạm Phú Mỹ. Công ty đã ký được 2 hợp đồng có giá trị lớn gồm: Hợp đồng thực hiện công tác sửa chữa bảo dưỡng thường xuyên của nhà máy nhiệt điện Cà Mau 1&2 và hợp đồng với nhà máy điện Nhơn Trạch 1. Công ty ký hợp đồng dài hạn với nhà thầu phụ OEM và hoạt động với vai trò là tổng thầu, OEM là nhà thầu uy tín trên thế giới. Ngày 07/01/2011, PPS chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Tư vấn & Hỗ trợ Kinh doanh,2790
83f7a0a6-904e-4fc8-b5ab-9125fe11dcfc,PPT,Công ty cổ phần Petro Times,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty cổ phần Petro Times (PPT), có tiền thân là Công ty Cổ phần Thương mại vật tư Dầu khí Hải Phòng, được thành lập từ năm 2015. Hoạt động chính của công ty là phân phối, vận tải xăng dầu và đầu tư các cây xăng bán lẻ. Công ty có một lượng lớn tập khách hàng với danh mục gần 700 khách hàng, trong đó có các khách hàng lớn thuộc nhiều lĩnh vực nhác nhau như: Lĩnh vực kinh doanh xăng dầu, Lĩnh vực sản xuất thép, Lĩnh vực vận tải – logictics... Ngày 26/06/2023, PPT chính thức giao dịch trên Sở giao dịch Chứng khoán Hà Nội (HNX).",Nước & Khí đốt,7570
51dafa4b-46c6-430b-bb56-cd41d7dc0530,PPY,Công ty Cổ phần Xăng dầu dầu khí Phú Yên,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Xăng dầu dầu khí Phú Yên (PPY) có tiền thân là Công ty Cổ phần Vật tư tổng hợp Phú Yên được thành lập vào năm 2009. Công ty kinh doanh xăng dầu bao gồm: Xăng RON 95, RON 92, E5 RON 92, dầu DO 0,05% S, DO 0,25% S, dầu lửa và dầu nhớt PV OIL LUBE các loại… Công ty Cổ phần Xăng dầu Dầu khí Phú Yên hoạt động tại khu vực duyên hải Nam Trung bộ và Tây Nguyên. Công ty quản lý vận hành Kho Xăng dầu Vũng Rô sức chứa 14.700 m 3 cùng hơn 53 cửa hàng xăng dầu trực thuộc. PPY được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX) từ năm 2016.",Nước & Khí đốt,7570
bfcaca3d-c520-4e0a-9005-adef05f4e4a3,PRC,Công ty Cổ phần Portserco,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Portserco (PRC), tiền thân là Xí nghiệp Dịch vụ Tổng hợp Cảng Đà Nẵng thuộc Cảng Đà Nẵng được thành lập năm 1993. Năm 2002, Công ty chuyển đổi mô hình kinh doanh hoạt động là Công ty Cổ phần. Vốn điều lệ hiện tại của Công ty là 12 tỷ đồng. Ngành nghề kinh doanh chính của công ty là vận tải hàng hóa đường bộ thông qua cảng Đà Nẵng, tại đây công ty chiếm tỷ phần lớn nhất với khoảng 1 đến 1,2 triệu tấn hàng hóa mỗi năm, chiếm 40-45% tổng doanh số. Đối với thị trường hàng hóa thông qua cảng Đà Nẵng, Các đối tác và khách hàng chiến lược của Công ty bao gồm Công ty Acutech (Thái Lan), SMT (Lào) và hơn 50 khách hàng lớn như Tập đoàn Prime, Công ty cổ phần Đồng Tâm Miền Trung, Công ty cổ phần Xi măng Hải Vân, Công ty cổ phần Xi măng Cosevco, Công ty cổ phần Xi măng Ngũ Hành Sơn, Công ty cổ phần Thép Đà Nẵng Ý, Công ty cổ phần Thép Thái Bình Dương, Công ty cổ phần Kỹ nghệ Khoáng sản Quảng Nam, Công ty TNHH Transcend Việt Nam. Ngày 29/11/2010, PRC chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Vận tải,2770
022104ff-6c75-4526-b2b9-62fdc51dfceb,PRE,Công ty Cổ phần Tái bảo hiểm Hà Nội,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Tổng Công ty Cổ phần Tái bảo hiểm Hà Nội (PRE) có tiền thân là Tổng Công ty TNHH Tái bảo hiểm PVI được thành lập vào năm 2011. Tổng Công ty hoạt động chính trong lĩnh vực cung cấp dịch vụ tái bảo hiểm. PRE được cổ phần hóa và hoạt động theo mô hình công ty cổ phần từ năm 2013. Tổng Công ty là một trong trong hai doanh nghiệp tái bảo hiểm duy nhất của Việt Nam hiện nay và là nhà tái bảo hiểm duy nhất tại Việt Nam có khả năng cung cấp các giải pháp tái bảo hiểm nhanh chóng và linh hoạt cho các chương trình bảo hiểm đối với các hoạt động dầu khí trên bờ và ngoài khơi. Ngày 24/12/2020, PRE chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Bảo hiểm phi nhân thọ,8530
f3a296f8-4268-4ed6-9c15-513eb226830a,PSC,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Sài Gòn,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Sài Gòn (PSC), Tiền thân là xí nghiệp trực thuộc Công ty xăng dầu KV II, thuộc Tổng công ty xăng dầu Việt Nam. Năm 2000, Công ty chuyển đổi mô hình kinh doanh hoạt động là Công ty Cổ phần. Lĩnh vực kinh doanh chính của Công ty là: Kinh doanh vận tải xăng dầu, vận tải Gas, sản phẩm hóa dầu bằng đường bộ và đường thủy; Tổng đại lý bán buôn và bán lẻ xăng dầu, các sản phẩm hóa dầu... PSC là đơn vị vận tải xăng dầu đường bộ mạnh và lớn nhất khu vực phía Nam, có kinh nghiệm lâu năm ở lĩnh vực kinh doanh xăng dầu và vận tải xăng dầu, các sản phẩm hóa dầu. Là một doanh nghiệp có hệ thống khách hàng lớn, đã có mối quan hệ làm ăn lâu năm như: Công ty Vinamilk, Công ty Dầu thực vật Tường An, Công ty Golden Hope. Hiện tại, công ty đang vận chuyển xăng dầu cho hơn 60 đơn vị và cửa hàng của Petrolimex, có đội xe hơn 100 chiếc. Ngày 29/12/2006, PSC chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Vận tải,2770
8bcc3b0e-de76-4118-b472-92e725c7cefe,PSD,Công ty Cổ phần Dịch vụ Phân phối Tổng hợp Dầu khí,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Dịch vụ Phân phối Tổng hợp Dầu khí (PSD), tiền thân là Chi nhánh Xí nghiệp Viễn thông Dầu khí, được thành lập vào năm 2011. Năm 2011, Công ty chuyển đổi mô hình kinh doanh hoạt động là Công ty Cổ phần. Ngành nghề kinh doanh chính của công ty là phân phối điện thoại di động, máy tính, phụ kiện và đồ chơi thông minh. Hiện nay công ty đã đưa sản phẩm đến khắp các tỉnh thành trong cả nước. Hoạt động kinh doanh chính của PSD trải dài trên toàn quốc: Trụ sở chính tại TP Hồ Chí Minh, 3 chi nhánh đặt tại Hà Nội, Đà Nẵng và Cần Thơ; 4 kho hàng trực thuộc. PSD đã chính thức trở thành nhà phân phối máy tính xách tay thương hiệu Asus từ năm 2018. Ngày 28/06/2013, PSD chính thức giao dịch trên sàn giao dịch chứng khoán Hà Nội (HNX).",Bán lẻ,5370
45bf0200-d4b0-4fff-9211-eccf9f95c897,PSE,Công ty Cổ phần Phân bón và hóa chất dầu khí Đông Nam Bộ,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Phân bón và hóa chất dầu khí Đông Nam Bộ (PSE), tiền thân là Công ty TNHH Phân bón và Hóa chất dầu khí Đông Nam Bộ, trực thuộc Tổng công ty Phân bón và Hóa chất dầu khí, được thành lập năm 2009. Năm 2011, Công ty chuyển đổi mô hình kinh doanh hoạt động là Công ty Cổ phần. Hiện tại vốn điều lệ của công ty là 125 tỷ đồng, trong đó Tổng công ty Phân bón và Hóa chất dầu khí đang nắm giữ 75% cổ phần. Công ty có hệ thống phân phối rộng lớn với 04 chi nhánh tại Lâm Đồng, Tây Ninh, Đồng Nai và Đắk Nông, hơn 40 đại lý và 711 cửa hàng trên 11 tỉnh thành. Công ty đang khai thác thị trường Đông Nam Bộ, nơi có 25,6% diện tích đất nông nghiệp trên cả nước. Thị trường tiêu thụ phân bón Phú Mỹ chiếm 60-70% thị phần phân bón trong khu vực, trong đó Ure Phú Mỹ chiếm 62,17% tổng số các mặt hàng Ure. Ngày 18/03/2015, PSE chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Hóa chất,1350
f485f7ca-6c37-435d-b690-fb13262d74e5,PSI,Công ty Cổ phần Chứng khoán Dầu khí,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Chứng khoán Dầu khí (PSI) được thành lập năm 2006. Công ty hoạt động chính trong lĩnh vực môi giới chứng khoán, tự doanh chứng khoán, tư vấn đầu tư, tư vấn tài chính, lưu ký chứng khoán và bảo lãnh phát hành chứng khoán. Năm 2024, Doanh thu nghiệp vụ môi giới chứng khoán có giá trị bằng 49,54 tỷ đồng, tăng 13.55% so với cùng kỳ. Nợ vay ký quỹ/Vốn chủ sở hữu ở mức 112.29%, giảm 5.55%. Lợi nhuận từ FVTPL có giá trị bằng 17,42 tỷ đồng, đóng góp 9.93 % tổng lợi nhuận hoạt động. Lợi nhuận trước thuế có giá trị bằng 33,17 tỷ đồng, tăng 7.79%. Tỷ lệ sinh lời trên vốn chủ sở hữu (ROE) ở mức 3.73%, tăng 0.08%. PSI được giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX) từ tháng 07/2010.",Dịch vụ tài chính,8770
8d535a0f-fbdd-40ce-bee1-0a04d55da8d1,PSW,Công ty Cổ phần phân bón và hóa chất dầu khí Tây Nam Bộ,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần phân bón và hóa chất dầu khí Tây Nam Bộ (PSW), tiền thân là tổ thị trường Miền Tây Nam Bộ, được thành lập năm 2004. Năm 2011, Công ty chuyển đổi mô hình kinh doanh hoạt động là một Công ty Cổ phần. Lĩnh vực kinh doanh chính của Công ty là: Kinh doanh, sản xuất các loại phân bón và các sản phẩm hoá chất; Kinh doanh hàng nông  - lâm sản nguyên liệu; vật tư nông nghiệp, dịch vụ kỹ thuật trong kinh doanh phân bón và các sản phẩm hoá chất liên quan...PSW là đơn vị thành viên của Tổng Công ty Phân bón và Hóa chất Dầu Khí – CTCP, PSW luôn nhận được sự giúp đỡ về vốn, chiến lược phát triển thị trường, kênh phân phối, bạn hàng lâu năm từ phía Tổng Công ty. Xét về thị phần cung cấp Urê cho khu vực Đồng bằng sông Cửu Long, PSW chiếm 30%. Thương hiệu phân bón Phú Mỹ đã tạo được chỗ đứng vững chắc trên thị trường phân bón tại Việt Nam và khu vực lân cận. Đó là tiền đề vững chắc cho Công ty hướng đến mục tiêu phát triển PSW trở thành doanh nghiệp phân phối mạnh, hàng đầu tại khu vực Tây Nam Bộ. Ngày 21/07/2015, PSW chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Hóa chất,1350
72c7cd57-7924-43ee-83ea-ec2de05ed91d,PTD,Công ty Cổ phần Thiết kế  - Xây dựng  - Thương mại Phúc Thịnh,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Thiết kế  - Xây dựng  - Thương mại Phúc Thịnh (PTD), tiền thân là Công ty Trách nhiệm hữu hạn Xây dựng  - Thương mại Phúc Thịnh được thành lập năm 2001. Năm 2008 Công ty chuyển sang hoạt động theo mô hình công ty cổ phần. Sản phẩm, dịch vụ chính của Công ty bao gồm tư vấn, thiết kế, giám sát, thi công các công trình xây dựng. Trong đó doanh thu chính đến từ hoạt động thi công các công trình, hoạt động này chiếm khoảng 90% trong cơ cấu doanh thu của Công ty. Công ty thi công xây dựng cho một số dự án lớn như Midea Consumer Electric Vietnam Co., Ltd (chủ đầu tư Trung Quốc), Hua Da (Vietnam) Plastic Packging Co., Ltd (Đài Loan), Ming Pak (Vietnam) Plastic Co., Ltd (Hồng Kông)... Số lượng khách hàng của Công ty hiện có hơn 50 nhà đầu tư, trong đó có những nhà đầu tư lớn đến từ Trung Quốc, Hồng Kông và Đài Loan. Ngày 10/11/2015, PTD chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Xây dựng và Vật liệu,2350
3bdbd20a-77cf-4f58-aaee-d58e1755cc99,PTI,Công ty Cổ phần Bảo hiểm Bưu điện,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Bảo hiểm Bưu điện (PTI) được thành lập vào năm 1998. Hiện nay, 3 cổ đông chính là Công ty Bảo hiểm DB  - Hàn Quốc (chiếm 37,32%), Tổng Công ty Bưu Điện Việt Nam (chiếm 22.67%),và Tổng Công ty Chứng khoán VNDirect (chiếm 18.68%). Lĩnh vực kinh doanh chính của Công ty là Kinh doanh bảo hiểm gốc, kinh doanh tái bảo hiểm, giám định tổn thất...Hoạt động kinh doanh bảo hiểm của Công ty tăng trưởng tốt qua các năm nhất là về doanh thu bảo hiểm gốc. Trong những nam qua, PTI là 1 trong 5 Công ty bảo hiểm hàng đầu Việt Nam, kinh doanh bảo hiểm trực tiếp, kinh doanh tái bảo hiểm, và thực hiện các hoạt động tài chính có liên quan. PTI hiện có 55 công ty thành viên và mạng lưới phục vụ khách hàng tại 10.800 bưu điện, bưu cục trên toàn quốc. Ngày 02/03/2011, PTI chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Bảo hiểm phi nhân thọ,8530
dbc59afa-996d-4dcf-b6fc-20d991d04814,PTS,Công ty cổ phần Vận tải và Dịch vụ Petrolimex Hải Phòng,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty cổ phần Vận tải và Dịch vụ Petrolimex Hải Phòng (PTS), được thành lập năm 2000 trên cơ sở cổ phần hóa Xí nghiệp sửa chữa tàu Hồng Hà  - một đơn vị trực thuộc Công ty Vận tải Xăng dầu Đường thủy  - với số vốn điều lệ ban đầu là 8.1 tỷ đồng. Vốn điều lệ hiện tại là 55.68 tỷ đồng. Hoạt động chính của công ty là: Kinh doanh vận tải. Kinh doanh xăng dầu và các sản phẩm hóa dầu; Sửa chữa và đóng mớiphương tiện vận tải thủy.Sản xuất sản phẩm cơ khí; Xuất nhập khẩu, mua bán vật tư, thiết bị, hàng hóa khác; Dịch vụ vận tải đường sông. Bình quân doanh thu hoạt động vận tải đường sông chiếm tỷ trọng khoảng từ 30% đến 38%; nhưng đem lại lợi nhuận lớn chiếm tỷ trọng khoảng từ 78% đến 88%. Công ty cũng thành lập xí nghiệp sửa chữa tàu Hồng Hà chuyên sửa chữa và đóng mới tàu pha sông biến đến 1200 tấn. Năng lực đóng tàu lên đến 1.200 tấn, tàu chuyên dụng hút bùn trên 4.500m3/h. Ngày 01/12/2006, PTS chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Vận tải,2770
30b8d9b9-6614-478c-97e2-a4ae1ce81daa,PTX,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Nghệ Tĩnh,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Nghệ Tĩnh (PTX) tiền thân là Xí nghiệp Vận tải Cơ khí thuộc Công ty Xăng dầu Nghệ Tĩnh, được thành lập vào năm 2000. Hoạt động kinh doanh chính của công ty bao gồm kinh doanh xăng dầu, vận tải đường bộ và trung tâm đào tạo, sát hạch lái xe. Công ty có đội ngũ 78 xe đầu kéo vận chuyển xăng dầu cho địa bàn tỉnh Nghệ An, Hà Tĩnh, Thanh Hoá và nước bạn Lào, cùng hệ thống kinh doanh xăng dầu gồm 32 cửa hàng bán lẻ và nhiều đại lý trên địa bàn Nghệ An, Hà tĩnh. Năm 2010, công ty chính thức được công nhận là công ty đại chúng. Ngày 08/10/2024, PTX chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Nước & Khí đốt,7570
d1f47ad5-b99f-4963-8a31-7436a125db24,PV2,Công ty Cổ phần Đầu tư PV2,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Đầu tư PV2 (PV2) được thành lập năm 2007 theo giấy chứng nhận đăng kí kinh doanh số 0103018228 do Sở Kế hoạch và Đầu tư Thành phố Hà Nội. Hoạt động kinh doanh chủ yếu của Công ty là đầu tư, kinh doanh bất động sản; đầu tư vào cổ phiếu các doanh nghiệp và khai thác các loại hình dịch vụ sau đầu tư; Dịch vụ tư vấn, đấu giá, quảng cáo và quản lý bất động sản; Uỷ thác xuất nhập khẩu; mua bán vật liệu xây dựng, vật tư máy móc thiết bị...Kế thừa năng lực sản xuất kinh doanh, hệ thống bạn hàng, chiến lược kinh doanh của các cổ đông sáng lập như: Tập đoàn Dầu khí Quốc Gia Việt Nam, Tổng Công ty Cổ phần Bảo hiểm Dầu khí Việt Nam, Công ty Cổ phần Đầu tư phát triển Đô thị và KCN Sông Đà...Công ty đã và đang tham gia xây dựng một số dự án lớn như: Dự án khu dân cư tại Long Tân và Phú Hội, Nhơn Trạch  - Đồng Nai; Dự án khu nhà ở CBCNV Nhà máy lọc dầu Dung Quất  - Quảng Ngãi. Ngày 16/12/2010, PV2 chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Bất động sản,8630
e485871a-9665-48ed-a6a9-255522273390,PVB,Công ty Cổ phần Bọc ống Dầu khí Việt Nam,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Bọc ống Dầu khí Việt Nam (PVB) tiền thân là Công ty Cổ phần Phát triển Khu công nghiệp và Đô thị IDICO  - Dầu khí được thành lập năm 2007. Hoạt động chính của Công ty là sản xuất bọc ống, sản xuất các sản phẩm cơ khí, chống ăn mòn kim loại, gia tải đường ống... Nhà máy bọc ống dầu khí của Công ty là nhà máy đầu tiên tại Việt Nam và là nhà máy hiện đại nhất tại khu vực Đông Nam Á. Công suất bọc ống của nhà máy đạt từ 100.000  - 480.000 m/năm mỗi loại. Một số dự án bọc ống tiêu biểu của Công ty đã thực hiện như: Dự án Hải sư Trắng, dự án dây chuyền cấp khí cho NM điện Nhơn Trạch II, dự án Tê Giác Trắng, dự án Biển Đông I, dự án Sư Tử Trắng, dự án Hải Sư Trắng Đen... Đối thủ cạnh tranh chính trong khu vực Đông Nam Á của Công ty là 2 cơ sở bọc ống Bredoro (Kuantan, Malaysia) và PPSC (Kabil, Indonesia). Ngày 24/12/2013, PVB chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).","Thiết bị, Dịch vụ và Phân phối Dầu khí",0570
f2643884-a134-4eed-abc8-3a858e5d4d76,PVC,Công ty Hóa chất và Dịch vụ Dầu khí  - Công ty Cổ phần,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Tổng Công ty Hóa chất và Dịch vụ Dầu khí  - Công ty Cổ phần (PVC), tiền thân là công ty Dung dịch khoan và Hoá phẩm Dầu khí được thành lập năm 1990. Năm 2005, Công ty chuyển đổi mô hình kinh doanh hoạt động là Công ty Cổ phần. Là thành viên của Tổng công ty dầu khí Việt Nam, công ty chuyên về sản xuất và kinh doanh hoá chất, hoá phẩm; khai thác và chế biến khoáng sản phục vụ cho công nghiệp dầu khí và các ngành công nghiệp khác. Hiện nay, công ty là nhà cung cấp các dịch vụ hóa kỹ thuật hàng đầu cho các đơn vị trong và ngoài ngành dầu khí. Sản phẩm và dịch vụ của công ty được cung cấp trên khắp Việt Nam nhưng các thị trường chính là Hà Nội, Hải Phòng, Quảng Ngãi, Hồ Chí Minh và Bà Rịa Vũng Tàu. Hệ thống thiết bị đồng bộ làm sạch tàu chở dầu và kho chứa dầu nổi được sản xuất bởi Scanjet Inc. Hệ thống bao gồm một hệ thống CIP (Cleaning in Place) có hiệu suất là 550m3/h, công suất làm sạch là 100.000m3/10h...Ngày 15/11/2007, PVC chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).","Thiết bị, Dịch vụ và Phân phối Dầu khí",0570
0f4dc578-c1b0-461b-a283-8e64ae517d91,PVG,Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Kinh doanh Khí hóa lỏng Miền Bắc (PVG), tiền thân là Xí nghiệp kinh doanh các sản phẩm khí miền Bắc thành lập năm 2000. Năm 2006 công ty chuyển sang hoạt động theo mô hình cổ phần. Lĩnh vực kinh doanh chính của PVG là: Kinh doanh khí hoá lỏng và các sản phẩm dầu khí; Kinh doanh vật tư, thiết bị, kho bãi, trạm chiết nạp khí hóa lỏng; Cung cấp dịch vụ vận tải khí hoá lỏng... Hoạt động kinh doanh LPG của Công ty trải dài và rộng khắp các tỉnh phía bắc cho tới Đà Nẵng. Là một trong những công ty đạt sản lượng phân phối gas lớn nhất miền Bắc, Công ty có nguồn cung cấp gas ổn định từ nhà máy Chế biến Dinh Cổ, Nhà máy lọc dầu số 1 – Dung Quất. Ngoài ra, Công ty có 1 tổng kho tại Hải Phòng với sức chứa 1.108 tấn và đang hoàn thiện hệ thống kho chứa LPG tại khu vực Hải Phòng, Hà Tĩnh, Đà Nẵng. Sở hữu nhà máy sản xuất và phân phối khí thiên nhiên nén (CNG): CNG Tiền Hải  - Thái Bình đạt công suất 150 triệu Sm3/năm...đảm bảo cho nguồn khí sạch, giảm thiểu ô nhiễm môi trường. Ngày 07/01/2009, PVG chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Nước & Khí đốt,7570
38ee474d-cc1a-441c-bb45-82ee6abad6d2,PVI,Công ty Cổ phần PVI,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần PVI (PVI) có tiền thân là Tổng công ty cổ phần Bảo hiểm Dầu khí Việt Nam được thành lập vào năm 1996. Công ty hoạt động trong lĩnh vực kinh doanh bảo hiểm và đầu tư tài chính. Từ năm 2006, PVI chuyển sang hoạt động theo mô hình Tổng công ty cổ phần. Hiện tại, PVI đứng thứ hai về thị phần trên thị trường bảo hiểm phi nhân thọ Việt Nam và tiếp tục giữ vững vị trí đứng đầu lĩnh vực bảo hiểm công nghiệp trong nước và có mối quan hệ tốt đẹp với các chủ tầu lớn như: VSP, PTSC, Vitranschart, Vosco, Vinashin. Hiện nay, PVI là doanh nghiệp bảo hiểm duy nhất ở Việt Nam có hợp đồng bảo hiểm cố định năng lượng tại thị trường Lloyds và các hợp đồng bảo hiểm cố định hàng hải, phi hàng hải. Ngoài ra, PVI còn mở rộng thị trường nhận tái bảo hiểm ra các nước khu vực và thế giới với đối tác của là những nhà bảo hiểm, tái bảo hiểm hàng đầu trên thế giới và khu vực như Swiss Re, Munich Re, Korean Re. PVI chính thức được niêm yết tại Sở Giao dịch Chứng khoán Hà Nội (HNX) từ ngày 10/08/2007.",Bảo hiểm phi nhân thọ,8530
6d8726a5-f9e8-4e54-8006-6ae43abcf78f,PVS,Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam (PVS), tiền thân là Công ty Dịch vụ Kỹ thuật Dầu khí được thành lập năm 1993. Năm 2006, Công ty chuyển đổi mô hình kinh doanh hoạt động là Công ty Cổ phần. Vốn điều lệ hiện tại của Công ty là 4.779,66 tỷ đồng. Lĩnh vực kinh doanh chính là: Cung cấp Tàu dịch vụ chuyên ngành dầu khí; Căn cứ Cảng dịch vụ dầu khí; Dịch vụ kho nổi chứa, xử lý và xuất dầu thô (FSO/FPSO)...PVS một đơn vị thành viên của Tập đoàn Dầu khí Quốc gia Việt Nam, PVS luôn nhận được sự quan tâm, chỉ đạo của Tập đoàn trong công tác sản xuất kinh doanh, đặc biệt được có cơ hội tham gia đấu thầu cung cấp dịch vụ kỹ thuật dầu khí tại Việt Nam. PVS sở hữu xưởng cơ khí bảo dưỡng Diện tích 11.462 m² với các trang thiết bị, máy móc hiện đại, có thể sửa chữa, bảo dưỡng và cung cấp các dịch vụ hoán cải, nâng cấp, chế tạo các cấu kiện có kết cấu lên đến 500 tấn...Ngày 20/09/2007, PVS chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX)","Thiết bị, Dịch vụ và Phân phối Dầu khí",0570
4ff66d6a-9cf6-482f-a825-3123cb535791,QHD,Công ty Cổ phần Que hàn điện Việt Đức,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Que hàn điện Việt Đức (QHD), tiền thân là Nhà máy Que hàn điện được thành lập năm 1967, trực thuộc Bộ Công nghiệp nặng. Năm 2003 công ty chính thức hoạt động theo mô hình công ty cổ phần. Công ty chuyên sản xuất các loại vật liệu hàn bao gồm các nhóm sản phẩm chủ yếu là dây hàn và que hàn. Sản phẩm của công ty phục vụ cho ngành đóng tàu, lắp máy, sản xuất sửa chữa ô tô, xây dựng dân dụng... Sản phẩm của công ty được phân bổ khắp toàn quốc, phân phối qua 3 kênh: đại lý, bán trực tiếp cho khách hàng, bán sỉ và lẻ tại công ty. Công ty là nhà sản xuất độc quyền sản phẩm que hàn N46 tại Việt Nam, sản phẩm này chiếm khoảng 70% sản lượng tiêu thụ của công ty. Công ty là công ty đầu tiên tại Việt Nam sản xuất điện cực hàn, nhà sản xuất độc quyền điện cực hàn N46 (lực kéo 46N / cm2) và là công ty duy nhất có thể tự sản xuất bao bì. Sản phẩm điện cực hàn N46 chiếm khoảng 70% sản xuất của công ty với giá rẻ hơn so với sản phẩm nhập khẩu. Ngày 22/04/2010, QHD chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Hàng công nghiệp,2720
